"id","x","y","eame","heth","Deciduous","Evergreen","Mixed","Shrub","Crops","WoodyWetland","Developed","Open","Herb","Forest","MinT","Rain"
6083,503506,488883,0,0,0.321428571428571,0,0,0,0.585714285714286,0,0.00714285714285714,0.0857142857142857,0,0.321428571428571,13.0632286687903,102.514576923417
6084,502756,487618,0,1,0.605633802816901,0.183098591549296,0,0,0,0.0211267605633803,0.00704225352112676,0.183098591549296,0,0.788732394366197,13.0638823004854,102.623469200365
6085,502668,484588,0,0,0.0359712230215827,0,0,0,0.856115107913669,0,0,0.107913669064748,0,0.0359712230215827,13.2055442449831,102.746710724631
6086,501152,487675,0,1,0.156028368794326,0,0,0,0.609929078014184,0.127659574468085,0,0.106382978723404,0,0.156028368794326,13.1166894623945,102.994129447788
6087,504641,476023,0,0,0,0,0,0,0.609929078014184,0,0.0709219858156028,0.127659574468085,0.049645390070922,0,13.4051154502154,102.941997592792
6088,501078,479062,0,0,0,0,0,0,0.785714285714286,0,0.05,0.164285714285714,0,0,13.3867665654176,103.217762833396
6089,504122,476025,0,1,0,0,0,0,0.768115942028985,0,0.159420289855072,0.072463768115942,0,0,13.405927315035,103.0440948822
6090,504046,479219,0,0,0,0,0,0,0.906474820143885,0,0,0.0935251798561151,0,0,13.4085110137292,102.74432870566
6091,504265,477647,0,0,0.0863309352517986,0,0,0,0.697841726618705,0,0.00719424460431655,0.20863309352518,0,0.0863309352517986,13.4041267807206,102.823094860353
6092,465770,289099,0,1,0.751824817518248,0,0,0,0.109489051094891,0,0,0.138686131386861,0,0.751824817518248,14.7616721287616,116.191530115883
6093,465427,289488,0,1,0.565217391304348,0,0,0,0.152173913043478,0,0.0217391304347826,0.260869565217391,0,0.565217391304348,14.7971008653967,115.898734066716
6094,467610,289106,0,0,0.195652173913043,0,0,0,0.507246376811594,0,0.0434782608695652,0.253623188405797,0,0.195652173913043,14.5403030731432,116.681737681679
6095,466637,287280,0,0,0.159420289855072,0,0,0,0.492753623188406,0,0.130434782608696,0.217391304347826,0,0.159420289855072,14.697050917643,116.940057599164
6096,467060,289633,1,0,0.115942028985507,0,0,0,0.311594202898551,0,0.0217391304347826,0.550724637681159,0,0.115942028985507,14.6580647395534,116.456890393252
6097,460753,292249,0,0,0.681159420289855,0,0,0,0.166666666666667,0,0,0.152173913043478,0,0.681159420289855,14.8388753466983,113.330144084436
6098,463935,290908,0,0,0.197080291970803,0,0,0.0145985401459854,0.518248175182482,0,0.102189781021898,0.0948905109489051,0.072992700729927,0.197080291970803,14.8671440951097,114.787983572629
6099,462983,294583,0,0,0.37410071942446,0.0287769784172662,0,0,0.503597122302158,0,0.0431654676258993,0.0503597122302158,0,0.402877697841727,14.8599069818164,113.859546217747
6100,462538,290800,0,1,0.755395683453237,0,0,0,0.143884892086331,0,0.00719424460431655,0.0935251798561151,0,0.755395683453237,14.862461278291,114.168684691817
6101,463581,293893,0,0,0.514492753623188,0,0,0,0.391304347826087,0,0.0289855072463768,0.0652173913043478,0,0.514492753623188,14.853725444228,114.254141525328
6102,459211,283183,0,0,0.456521739130435,0,0,0,0.326086956521739,0,0.0072463768115942,0.210144927536232,0,0.456521739130435,15.0832716384126,115.46009241595
6103,463775,283059,0,0,0.242857142857143,0,0,0,0.485714285714286,0,0,0.271428571428571,0,0.242857142857143,14.9380190279696,117.253766002549
6104,459766,283015,1,0,0.323741007194245,0,0,0,0.0503597122302158,0,0.0143884892086331,0.611510791366906,0,0.323741007194245,15.0163636254072,115.747913448109
6105,463826,281880,0,0,0.114285714285714,0,0,0,0.621428571428571,0,0.0357142857142857,0.228571428571429,0,0.114285714285714,14.9441024525977,117.515540995468
6106,463344,283214,0,0,0.143884892086331,0,0,0,0.640287769784173,0,0.0431654676258993,0.172661870503597,0,0.143884892086331,14.9392743896283,116.981800832104
6107,649593,344031,0,0,0.0785714285714286,0,0,0,0.778571428571429,0.05,0,0.0928571428571429,0,0.0785714285714286,14.0864956715977,104.498131332586
6108,649714,346558,0,0,0,0,0,0,0.359712230215827,0.0647482014388489,0.0143884892086331,0.561151079136691,0,0,14.004695757665,103.819923295795
6109,647198,344807,0,0,0.153284671532847,0,0,0.0072992700729927,0.248175182481752,0,0.0510948905109489,0.54014598540146,0,0.153284671532847,14.2510201077883,104.638812237614
6110,648919,344845,0,0,0,0,0,0,0.683453237410072,0.122302158273381,0.0359712230215827,0.158273381294964,0,0,14.1392833835872,104.39285633116
6111,649161,343771,0,0,0.00719424460431655,0,0,0,0.194244604316547,0,0.00719424460431655,0.79136690647482,0,0.00719424460431655,14.0864956715977,104.498131332586
6112,642615,350353,0,0,0,0.0144927536231884,0,0,0.630434782608696,0,0.231884057971014,0.123188405797101,0,0.0144927536231884,14.2601914752669,103.978372049027
6113,645936,347131,0,0,0,0,0,0,0.111888111888112,0,0.559440559440559,0.293706293706294,0,0,14.2337948962403,104.4881629756
6114,641112,346938,0,1,0,0,0,0,0.722627737226277,0,0.175182481751825,0.102189781021898,0,0,14.2696508797983,105.509680149033
6115,644144,348040,0,0,0,0,0,0,0.654676258992806,0,0,0.345323741007194,0,0,14.2515633246952,104.564790311605
6116,645235,347456,0,0,0,0,0,0,0.0142857142857143,0,0.871428571428572,0.114285714285714,0,0,14.1831640144979,104.4046420547
6117,646212,338749,0,0,0,0,0,0,0.326241134751773,0,0.0851063829787234,0.581560283687943,0.00709219858156028,0,14.2312016643224,106.059603900742
6118,645138,338743,0,0,0,0,0,0,0.273381294964029,0,0.165467625899281,0.561151079136691,0,0,14.2467293094217,106.462227714914
6119,642831,339309,0,0,0,0,0,0,0.45985401459854,0,0.131386861313869,0.233576642335766,0.175182481751825,0,14.3564132777562,106.94387066185
6120,644463,337917,0,0,0.00694444444444444,0,0,0,0.0208333333333333,0.1875,0.0555555555555556,0.604166666666667,0.125,0.00694444444444444,14.2683989762861,106.800961171744
6121,644985,339319,0,0,0,0,0,0.0575539568345324,0.0863309352517986,0.258992805755396,0.568345323741007,0.0287769784172662,0,0,14.3270220295202,106.317861111916
6122,468574,509852,0,1,0.302158273381295,0,0,0,0.510791366906475,0,0.00719424460431655,0.179856115107914,0,0.302158273381295,12.7148967313281,104.356391487739
6123,469897,509905,0,0,0.0863309352517986,0,0,0,0.733812949640288,0,0.0575539568345324,0.122302158273381,0,0.0863309352517986,12.7499452597075,104.400848940469
6124,468152,511631,0,1,0.597122302158273,0,0,0,0.266187050359712,0.00719424460431655,0,0.115107913669065,0.0143884892086331,0.597122302158273,12.6542442496824,104.009160785341
6125,469986,511436,0,0,0,0,0,0,0.855072463768116,0,0.0217391304347826,0.123188405797101,0,0,12.6933140775588,104.07967927233
6126,469732,508695,0,1,0.287769784172662,0,0,0,0.323741007194245,0.00719424460431655,0.00719424460431655,0.179856115107914,0.0215827338129496,0.287769784172662,12.8357622550879,104.5809025753
6127,463820,513116,0,1,0.207142857142857,0,0,0,0.607142857142857,0,0.0642857142857143,0.121428571428571,0,0.207142857142857,12.4132116868082,103.488378097101
6128,464574,516508,0,1,0.635036496350365,0,0.175182481751825,0.0145985401459854,0,0,0.0218978102189781,0.153284671532847,0,0.81021897810219,12.3089205476038,103.266154268284
6129,465031,515192,0,0,0,0,0,0,0.815602836879433,0,0.0354609929078014,0.148936170212766,0,0,12.391786889536,103.391936260256
6130,460800,401525,1,1,0.723404255319149,0,0,0.127659574468085,0.148936170212766,0,0,0,0,0.723404255319149,13.3812846610072,113.742554382032
6131,464834,513143,1,1,0,0,0,0,0.728571428571429,0,0.0357142857142857,0.235714285714286,0,0,12.443899015385,103.538483254154
6132,463735,503463,1,1,0.101449275362319,0,0,0,0.702898550724638,0,0.036231884057971,0.159420289855072,0,0.101449275362319,12.9771657440201,104.779329556636
6133,464900,503739,0,0,0.0217391304347826,0,0,0,0.840579710144927,0,0,0.13768115942029,0,0.0217391304347826,12.9570398626139,105.025079281438
6134,465346,505046,0,0,0.478260869565217,0,0,0,0.391304347826087,0.036231884057971,0,0.0942028985507246,0,0.478260869565217,12.9280587573335,104.771341586066
6135,464124,505071,0,1,0.54014598540146,0,0,0.072992700729927,0.131386861313869,0.0145985401459854,0,0.0948905109489051,0.145985401459854,0.54014598540146,12.921864492248,104.662538471525
6136,462900,505094,0,1,0.364285714285714,0,0,0,0.521428571428571,0.0214285714285714,0,0.0928571428571429,0,0.364285714285714,12.9134014026341,104.45046042785
6137,329735,566471,0,0,0.0928571428571429,0,0,0,0.192857142857143,0,0.0142857142857143,0.7,0,0.0928571428571429,13.9124198583592,105.258342774603
6138,333780,567998,0,1,0.41304347826087,0.108695652173913,0.036231884057971,0,0,0,0.0072463768115942,0.434782608695652,0,0.557971014492754,13.7167859743692,105.755268320525
6139,332246,570526,0,0,0.243055555555556,0.104166666666667,0.0208333333333333,0,0,0,0.0694444444444444,0.555555555555556,0.00694444444444444,0.368055555555556,13.9016653216794,106.20480123564
6140,334479,566487,0,0,0.114285714285714,0.1,0,0,0.221428571428571,0,0.0142857142857143,0.528571428571429,0.0214285714285714,0.214285714285714,13.8059348902762,105.696867668359
6141,330346,566738,0,1,0.85,0,0,0,0,0,0,0.135714285714286,0.0142857142857143,0.85,13.9581605172404,105.339098993393
6142,327048,572391,0,1,0.521428571428571,0,0,0,0,0,0,0.457142857142857,0.0214285714285714,0.521428571428571,13.8907027411016,106.413226844982
6143,329142,574571,0,1,0.742857142857143,0,0,0,0,0.0142857142857143,0,0.15,0.0928571428571429,0.742857142857143,13.7527494462015,107.088946130867
6144,327465,571119,0,1,0.768115942028985,0,0,0,0,0,0,0.188405797101449,0.0434782608695652,0.768115942028985,13.9679493570841,106.050109235123
6145,328876,573945,0,1,0.0571428571428571,0,0,0,0,0,0.0142857142857143,0.921428571428571,0.00714285714285714,0.0571428571428571,13.9134433740982,106.778687842752
6146,329669,572297,0,0,0.478571428571429,0,0.0285714285714286,0,0,0,0.0142857142857143,0.421428571428571,0.0571428571428571,0.507142857142857,13.8249182200908,106.654042317775
6147,327273,564617,0,0,0.4,0,0,0,0,0,0,0.6,0,0.4,13.8803906464532,105.069984218306
6148,327967,565612,0,0,0.05,0,0,0,0.464285714285714,0.0357142857142857,0.00714285714285714,0.292857142857143,0.121428571428571,0.05,13.9039357971642,105.124087009858
6149,329675,565919,0,0,0.395833333333333,0,0,0,0,0,0,0.604166666666667,0,0.395833333333333,13.9124198583592,105.258342774603
6150,328744,564359,0,1,0.673913043478261,0,0,0,0,0.130434782608696,0.0072463768115942,0.159420289855072,0.0289855072463768,0.673913043478261,13.8967424499266,105.13383450015
6151,329363,562724,0,0,0.164285714285714,0,0,0.0285714285714286,0.0714285714285714,0,0.0428571428571429,0.578571428571429,0.114285714285714,0.164285714285714,13.832425306768,105.200966008239
6152,707192,458365,0,0,0,0,0.0642857142857143,0,0.342857142857143,0.0142857142857143,0.0285714285714286,0.55,0,0.0642857142857143,13.783051158679,91.5253851277038
6153,704061,455141,0,0,0,0,0,0,0.352517985611511,0,0.143884892086331,0.503597122302158,0,0,13.9229247589267,92.2917990553907
6154,703902,455842,0,0,0.0942028985507246,0,0,0,0.202898550724638,0,0.217391304347826,0.434782608695652,0.0507246376811594,0.0942028985507246,13.8309354575971,92.1817888495522
6155,706071,454791,0,0,0,0,0,0,0.233576642335766,0,0.0218978102189781,0.744525547445255,0,0,13.7246800193625,91.8934528188824
6156,706043,456714,0,0,0.0217391304347826,0,0,0,0.434782608695652,0,0.0942028985507246,0.449275362318841,0,0.0217391304347826,13.7314866827544,91.8129802260519
6157,700599,462829,0,0,0,0,0,0,0,0,0.129496402877698,0.870503597122302,0,0,13.8892967597204,90.7066270596834
6158,700688,460237,0,1,0,0,0,0.0642857142857143,0.292857142857143,0,0.0857142857142857,0.557142857142857,0,0,13.5392598746718,91.3708084666624
6159,698671,463750,0,0,0.442857142857143,0,0,0,0.264285714285714,0,0,0.292857142857143,0,0.442857142857143,13.4275008705616,90.1070005260862
6160,699079,459402,0,0,0,0,0,0,0,0,0.05,0.95,0,0,13.6522584941667,91.2497003840131
6161,698559,462953,0,0,0,0,0,0,0.366906474820144,0,0.0719424460431655,0.561151079136691,0,0,13.437446232891,90.3712962900795
6162,700859,451487,0,0,0,0,0,0,0.842857142857143,0,0.0428571428571429,0.114285714285714,0,0,14.0895872905163,93.2003157008589
6163,702460,451603,0,0,0,0,0,0,0.446043165467626,0,0.201438848920863,0.352517985611511,0,0,14.0712983729903,92.9532561523365
6164,702458,452477,0,0,0,0,0,0,0.0652173913043478,0,0.152173913043478,0.77536231884058,0,0,14.1009875452103,92.8464240915672
6165,702475,453385,0,0,0,0,0,0,0,0,0.617021276595745,0.382978723404255,0,0,14.0780463854262,92.7251805048531
6166,701711,452676,0,1,0.352517985611511,0,0,0,0.107913669064748,0,0,0.539568345323741,0,0.352517985611511,14.106925236896,92.9538979362867
6167,369390,565426,0,1,0,0,0,0,0,0,0.0143884892086331,0.985611510791367,0,0,13.3331349570483,106.054461846369
6168,371998,569339,0,0,0.165467625899281,0,0,0,0.151079136690647,0,0,0.467625899280576,0.136690647482014,0.165467625899281,13.0588180802322,105.516525279154
6169,372610,568475,0,1,0.460992907801418,0,0.0141843971631206,0,0,0,0.0425531914893617,0.482269503546099,0,0.475177304964539,13.0576512387452,105.458472775803
6170,372577,567499,0,0,0.0638297872340425,0,0,0,0,0,0,0.900709219858156,0.0354609929078014,0.0638297872340425,13.0907679524369,105.384045233203
6171,371190,566170,0,0,0,0,0,0,0.385714285714286,0,0.0214285714285714,0.592857142857143,0,0,13.2469781084786,105.700698260174
6172,365972,572503,0,0,0.106382978723404,0,0,0,0,0,0,0.893617021276596,0,0.106382978723404,13.4464473631854,106.530065593732
6173,365884,570860,0,1,0.878571428571429,0,0,0,0,0,0.00714285714285714,0.0857142857142857,0,0.878571428571429,13.3868550647333,106.650860372343
6174,364085,572796,0,0,0.471428571428571,0,0,0,0,0,0.0571428571428571,0.471428571428571,0,0.471428571428571,13.5145707807243,106.66493849006
6175,367954,571239,0,0,0.782608695652174,0,0,0,0,0.0217391304347826,0.0434782608695652,0.101449275362319,0.0507246376811594,0.782608695652174,13.3233092503743,106.349987097374
6176,364734,572428,0,0,0.0503597122302158,0,0,0,0,0,0.0143884892086331,0.863309352517986,0.0719424460431655,0.0503597122302158,13.501608398607,106.602099374804
6177,368352,561027,0,0,0.00714285714285714,0,0,0.0428571428571429,0.414285714285714,0,0.0285714285714286,0.507142857142857,0,0.00714285714285714,13.3853782061348,105.632436160942
6178,364295,561549,0,0,0,0,0,0,0.107913669064748,0,0.129496402877698,0.726618705035971,0.0359712230215827,0,13.3690243593109,106.688279450608
6179,368647,564626,0,0,0,0,0,0,0.309352517985612,0,0.079136690647482,0.611510791366906,0,0,13.3410468102408,106.182687929855
6180,367727,563861,0,0,0.18705035971223,0,0,0,0,0,0.136690647482014,0.654676258992806,0.0215827338129496,0.18705035971223,13.3511847860729,106.283870524791
6181,364727,563922,0,0,0,0,0,0,0,0,0.13768115942029,0.86231884057971,0,0,13.3961322379846,106.752224180284
6182,467685,704911,0,1,0.543478260869565,0,0.268115942028986,0,0,0,0.0217391304347826,0.166666666666667,0,0.811594202898551,10.9698747705383,96.1624575354682
6183,469547,702915,0,1,0.179856115107914,0.244604316546763,0.402877697841727,0.0575539568345324,0,0,0.0215827338129496,0.0719424460431655,0,0.827338129496403,11.0927617568381,95.5909388655607
6184,468429,706709,0,1,0.673758865248227,0,0,0,0,0,0.099290780141844,0.099290780141844,0,0.673758865248227,11.0492712587219,95.9218340482757
6185,468576,705490,0,1,0.618055555555556,0.00694444444444444,0.00694444444444444,0,0,0,0.0972222222222222,0.243055555555556,0,0.631944444444444,11.0849562735064,95.912542765915
6186,468788,702867,0,1,0,0.0647482014388489,0.683453237410072,0,0,0.0935251798561151,0.0575539568345324,0.100719424460432,0,0.748201438848921,11.0656506367465,95.7955470820083
6187,469961,702591,0,1,0.0287769784172662,0.258992805755396,0.690647482014389,0.00719424460431655,0,0,0.00719424460431655,0.00719424460431655,0,0.97841726618705,11.0697293452222,95.5247096161047
6188,464840,701317,0,1,0,0.201438848920863,0.143884892086331,0,0,0.0575539568345324,0.179856115107914,0.0503597122302158,0,0.345323741007194,10.9396667068769,96.6489476784139
6189,463932,700383,0,1,0.553956834532374,0.0503597122302158,0.165467625899281,0,0,0,0.0287769784172662,0.129496402877698,0,0.76978417266187,10.9672472553344,96.7111237863855
6190,463436,700844,0,1,0.127659574468085,0.539007092198582,0.141843971631206,0,0,0,0,0.191489361702128,0,0.808510638297872,10.9672472553344,96.7111237863855
6191,467308,701843,0,1,0.0709219858156028,0.198581560283688,0.617021276595745,0,0,0.0212765957446809,0.0567375886524823,0.0354609929078014,0,0.886524822695036,11.1035052137942,96.034047570666
6192,463093,699766,0,0,0.271428571428571,0.1,0.335714285714286,0.121428571428571,0,0,0.0285714285714286,0.135714285714286,0,0.707142857142857,10.960033977729,96.7532960940585
6193,451950,648204,0,1,0.167883211678832,0.0875912408759124,0.605839416058394,0,0,0.072992700729927,0,0.0656934306569343,0,0.861313868613139,11.543974165502,107.701639865645
6194,451768,647428,0,1,0,0.323741007194245,0.165467625899281,0.00719424460431655,0,0.359712230215827,0,0.143884892086331,0,0.489208633093525,11.543974165502,107.701639865645
6195,452191,650762,0,1,0.402877697841727,0.20863309352518,0.23021582733813,0,0,0,0,0.136690647482014,0,0.841726618705036,11.5258386482229,107.655617296993
6196,448922,647863,0,1,0.597222222222222,0.0208333333333333,0.229166666666667,0.0555555555555556,0,0,0,0.0972222222222222,0,0.847222222222222,11.4829680102096,108.642603122832
6197,452388,648289,0,1,0.585714285714286,0,0.292857142857143,0.0428571428571429,0,0,0,0.0785714285714286,0,0.878571428571429,11.5538328563278,107.451765266161
6198,443158,653358,0,1,0.842857142857143,0,0,0,0,0.0571428571428571,0,0.1,0,0.842857142857143,11.244931206976,105.349834953815
6199,445693,653547,0,1,0.467625899280576,0,0,0,0.129496402877698,0.0287769784172662,0.0287769784172662,0.345323741007194,0,0.467625899280576,11.2889979628935,104.996325464317
6200,444291,654008,0,1,0.715328467153285,0,0.0656934306569343,0,0,0.0510948905109489,0,0.167883211678832,0,0.781021897810219,11.2933021729819,104.581192023394
6201,447317,654410,0,1,0.623188405797101,0,0.0144927536231884,0,0,0,0,0.282608695652174,0,0.63768115942029,11.3610681663109,104.525757066809
6202,447314,654860,0,1,0.532374100719424,0.143884892086331,0.18705035971223,0.0215827338129496,0,0,0,0.115107913669065,0,0.863309352517986,11.4142625982538,103.802903743084
6203,447335,646705,0,1,0.678571428571429,0,0.178571428571429,0.0357142857142857,0,0.0142857142857143,0,0.0928571428571429,0,0.857142857142857,11.4786617086971,108.664662229034
6204,707351,400943,0,0,0,0,0,0,0,0.0571428571428571,0.15,0.792857142857143,0,0,13.9197569629602,87.2502124669236
6205,706746,401525,0,0,0.00694444444444444,0,0,0,0,0,0.270833333333333,0.722222222222222,0,0.00694444444444444,13.9104021081576,88.0629839925883
6206,707379,402839,0,0,0,0,0,0,0,0,0.840579710144928,0.159420289855072,0,0,13.8345170946529,87.8749863755037
6207,705975,402940,0,1,0,0,0,0,0,0,0.771428571428571,0.228571428571429,0,0,13.9563175149011,88.6308312377505
6208,705514,402670,0,0,0,0,0,0,0,0,0.842857142857143,0.157142857142857,0,0,13.9891046564239,88.8741371363155
6209,704353,406203,0,0,0.00714285714285714,0,0.0357142857142857,0,0,0,0.792857142857143,0.164285714285714,0,0.0428571428571429,13.9239390056289,89.0260840203137
6210,704357,404966,0,0,0,0,0,0,0,0.194244604316547,0.345323741007194,0.338129496402878,0,0,13.9380564092827,89.0806514701283
6211,704364,405493,0,0,0.0138888888888889,0,0,0,0,0.00694444444444444,0.305555555555556,0.625,0,0.0138888888888889,13.9380564092827,89.0806514701283
6212,704013,406603,0,0,0,0,0,0,0,0.123188405797101,0.601449275362319,0.27536231884058,0,0,13.8995736145334,89.1878209262461
6213,704064,404407,0,0,0.00719424460431655,0,0,0,0,0,0.647482014388489,0.345323741007194,0,0.00719424460431655,13.949650635053,89.2593380983279
6214,704511,395425,0,0,0,0,0,0,0.375,0,0.0555555555555556,0.569444444444444,0,0,14.0079307667369,87.8862455820627
6215,701773,395299,0,0,0,0,0,0,0.107142857142857,0,0.1,0.792857142857143,0,0,14.0341256053848,89.052523175458
6216,704142,398785,0,0,0,0,0,0,0.210144927536232,0,0.195652173913043,0.594202898550725,0,0,14.0247551034284,88.6106258140931
6217,703330,398604,0,0,0,0,0,0,0.45,0,0.0714285714285714,0.478571428571429,0,0,14.01706917689,89.1723626547697
6218,701020,396113,0,0,0,0,0,0,0.0774647887323944,0,0.0985915492957746,0.802816901408451,0.0211267605633803,0,14.0008530298326,89.3728956008836
6219,626000,512567,0,1,0,0.884892086330935,0,0,0,0.00719424460431655,0,0.107913669064748,0,0.884892086330935,12.0154737079517,92.4990051601637
6220,625234,511657,0,1,0.735714285714286,0,0,0.157142857142857,0,0,0,0.107142857142857,0,0.735714285714286,12.0841334593671,92.6371143837884
6221,627016,512430,0,1,0.633093525179856,0.100719424460432,0.0503597122302158,0,0,0.122302158273381,0,0.0935251798561151,0,0.784172661870504,12.0514636398542,92.7522481556296
6222,623635,509999,0,1,0.263888888888889,0.305555555555556,0.138888888888889,0,0,0.173611111111111,0,0.118055555555556,0,0.708333333333333,12.0448959399568,92.95295450916
6223,624146,509586,0,1,0.514492753623188,0.478260869565217,0.0072463768115942,0,0,0,0,0,0,1,12.026839393801,93.0289954643499
6224,620473,517598,0,1,0.3,0,0.0428571428571429,0,0.4,0.05,0.00714285714285714,0.2,0,0.342857142857143,11.6626381431821,90.7347148452219
6225,619351,517580,0,1,0.492857142857143,0,0.00714285714285714,0.107142857142857,0.128571428571429,0.0714285714285714,0,0.192857142857143,0,0.5,11.6074854555441,90.7523188845931
6226,618342,516227,0,1,0.485507246376812,0,0.0289855072463768,0,0,0.420289855072464,0,0.0652173913043478,0,0.514492753623188,11.6082798266637,91.0053415312689
6227,619906,513902,0,0,0.079136690647482,0.0143884892086331,0.0863309352517986,0,0,0.712230215827338,0,0.107913669064748,0,0.179856115107914,11.8290356833409,91.7415913306985
6228,621491,513055,0,1,0.9,0,0.0642857142857143,0,0,0,0,0.0357142857142857,0,0.964285714285714,11.8095313397245,91.7738347737683
6229,620299,503753,0,0,0.0144927536231884,0,0,0,0,0.985507246376812,0,0,0,0.0144927536231884,12.2786569817151,94.15453993467
6230,622293,506921,0,1,0.385714285714286,0,0.0428571428571429,0.2,0,0.0142857142857143,0,0.121428571428571,0.235714285714286,0.428571428571429,12.0248758002831,93.5122761960612
6231,619993,505214,0,0,0.654676258992806,0,0,0,0,0.345323741007194,0,0,0,0.654676258992806,12.1326630488274,93.7638360059097
6232,620868,505712,0,1,0.0780141843971631,0,0,0,0.0921985815602837,0.602836879432624,0,0.226950354609929,0,0.0780141843971631,12.0814598602306,93.6109013376302
6233,619923,506286,0,1,0.546762589928058,0,0.0359712230215827,0,0,0.352517985611511,0,0.0647482014388489,0,0.58273381294964,12.0799352146619,93.5767374104726
6234,622452,515153,0,1,1,0,0,0,0,0,0,0,0,1,11.7371166398747,91.3400275563284
6235,331673,484377,0,0,0.271428571428571,0,0,0,0.542857142857143,0,0.05,0.135714285714286,0,0.271428571428571,14.4305903681002,109.159330649548
6236,330219,485906,0,0,0.410071942446043,0,0,0,0.18705035971223,0.201438848920863,0.0575539568345324,0.143884892086331,0,0.410071942446043,14.4253566693533,109.658143659658
6237,328507,487294,0,0,0.1,0,0,0,0.757142857142857,0,0.0142857142857143,0.128571428571429,0,0.1,14.2144964238996,109.995567518866
6238,331031,484212,0,0,0.618705035971223,0,0,0,0.0287769784172662,0,0.00719424460431655,0.323741007194245,0.0215827338129496,0.618705035971223,14.312135514687,109.737921265365
6239,327289,483057,1,0,0.0863309352517986,0,0,0,0.820143884892086,0,0,0.0935251798561151,0,0.0863309352517986,13.8786053047042,111.405483166169
6240,324337,490191,1,0,0.0142857142857143,0,0,0,0.678571428571429,0,0.0571428571428571,0.25,0,0.0142857142857143,14.0173542744765,110.510676643289
6241,324246,487685,1,0,0.0694444444444444,0,0,0,0.708333333333333,0,0.0486111111111111,0.166666666666667,0.00694444444444444,0.0694444444444444,13.9670679680842,110.79820302334
6242,325828,487418,0,0,0.289855072463768,0,0,0,0.27536231884058,0,0,0.434782608695652,0,0.289855072463768,13.864691498754,110.79405212632
6243,323457,488429,0,0,0.163120567375887,0,0,0,0.730496453900709,0,0,0.106382978723404,0,0.163120567375887,13.9980595918438,110.607353875934
6244,324281,488573,0,1,0.385714285714286,0,0,0,0.521428571428571,0,0.0142857142857143,0.0785714285714286,0,0.385714285714286,13.9296832622947,110.690686479964
6245,326867,482675,0,0,0,0,0,0,0.827338129496403,0,0.0287769784172662,0.129496402877698,0.0143884892086331,0,13.8786053047042,111.405483166169
6246,322884,482443,0,0,0.402877697841727,0,0.0215827338129496,0,0.158273381294964,0,0,0.41726618705036,0,0.424460431654676,14.0802692761908,111.456537439341
6247,325661,482597,0,0,0.151079136690647,0.0143884892086331,0,0,0.647482014388489,0,0.00719424460431655,0.179856115107914,0,0.165467625899281,14.0943741733613,111.654390857995
6248,323303,478199,1,0,0,0,0,0,0.41726618705036,0,0.136690647482014,0.446043165467626,0,0,13.931865390206,112.080555112955
6249,325604,480479,0,0,0.0797101449275362,0,0,0,0.77536231884058,0,0.0072463768115942,0.13768115942029,0,0.0797101449275362,14.0140513739143,111.959948837005
6250,529008,480038,0,0,0.036231884057971,0,0,0,0.746376811594203,0,0.0434782608695652,0.173913043478261,0,0.036231884057971,13.2537289890637,102.197449452931
6251,525769,481312,0,0,0.316546762589928,0,0,0,0.589928057553957,0,0,0.0935251798561151,0,0.316546762589928,13.1204230937581,102.116757938065
6252,525759,484043,0,0,0,0,0,0,0.856115107913669,0,0,0.143884892086331,0,0,13.0335707480917,101.963150560708
6253,528536,484075,1,0,0,0,0,0,0.942446043165468,0,0,0.0575539568345324,0,0,13.0947903501916,101.972878641594
6254,527378,483937,0,0,0.287769784172662,0,0,0,0.618705035971223,0,0,0.0935251798561151,0,0.287769784172662,13.0724098259163,101.974082169561
6255,521234,485652,0,1,0.204379562043796,0,0,0,0.613138686131387,0,0.0145985401459854,0.167883211678832,0,0.204379562043796,13.1081715164876,101.764971866017
6256,520286,487228,1,1,0,0,0,0,0.814285714285714,0,0.0928571428571429,0.0928571428571429,0,0,12.9830722237462,101.69585046801
6257,521652,484834,0,0,0.0287769784172662,0,0,0,0.877697841726619,0,0,0.0935251798561151,0,0.0287769784172662,13.1820947853561,101.821859724935
6258,524173,488708,1,0,0.0285714285714286,0,0,0,0.721428571428571,0,0.00714285714285714,0.242857142857143,0,0.0285714285714286,12.9862251248187,101.710006278008
6259,523065,488822,0,1,0.223021582733813,0,0,0,0.683453237410072,0,0.00719424460431655,0.0863309352517986,0,0.223021582733813,12.919441720141,101.709473500441
6260,522831,479138,0,0,0.464285714285714,0,0.00714285714285714,0,0.35,0,0.00714285714285714,0.171428571428571,0,0.471428571428571,13.4786159518905,102.159934047199
6261,521175,475619,0,0,0,0,0,0,0.85,0,0.0357142857142857,0.114285714285714,0,0,13.4991112509951,102.390754289443
6262,522234,478540,0,1,0.588652482269504,0,0,0.0425531914893617,0.184397163120567,0,0,0.113475177304965,0.0354609929078014,0.588652482269504,13.4595384056767,102.191291751083
6263,523057,477888,0,0,0,0,0,0,0.978260869565217,0,0,0.0217391304347826,0,0,13.5231876836815,102.221537161797
6264,522284,479484,0,1,0.652777777777778,0,0,0,0.243055555555556,0.0902777777777778,0,0,0,0.652777777777778,13.4547309492158,102.127213493156
6265,570242,290018,0,0,0,0,0,0,0,0,0.638297872340425,0.0921985815602837,0,0,14.9667646910716,113.645290535714
